ID_Perfume,perfume,brand,is_lokal,Notes
FRGN-17438,pera-e-geranio,mahogany,False,"pear, chamomile, bergamot, rose, geranium, freesia, musk, patchouli"
FRGN-17439,nuit-des-sens,louis-feraud,False,"pepper, nutmeg, bergamot, incense, leather, violet leaf, vetyver, patchouli, vanille"
FRGN-17440,bayun-the-cat-kot-baun,ladanika,False,"fenugreek, wormwood, clover, cognac, dates, dried plum, honey, oak, beeswax, moss"
FRGN-17441,the-far-far-away-tzardom-tridevatoe-carstvo,ladanika,False,"ozonic notes, black currant leaf, black currant, wild strawberry, apple blossom, driftwood, white currant, cherry blossom, water notes, oakmoss"
FRGN-17442,body-like-a-man,la-rive,False,"grapefruit, bergamot, sicilian mandarin, juniper, incense, nutmeg, oakmoss, sichuan pepper, rosemary, palisander rosewood"
FRGN-17443,fleur-de-femme,la-rive,False,"almond, sour cherry, bitter orange, peach, sandalwood, jasmine, neroli, patchouli, rose, cedar, vanilla, tonka bean, musk"
FRGN-17444,assenzio,l-erbolario,False,"wormwood, amalfi lemon, orange, artemisia, coriander, lavender, cardamom, musk, geranium, patchouli, carnation, benzoin, cedar"
FRGN-17445,fioriscuri,l-erbolario,False,"iris, tuscan iris, red rose, hyacinth, ylang-ylang, lily-of-the-valley, sandalwood, musk"
FRGN-17446,periplo,l-erbolario,False,"thyme, bay leaf, pine needles, rosemary, clary sage, lemon, petitgrain, lavender, myrtle, bergamot, basil, caraway, green mandarin, sweet orange, chamomile, nutmeg, coriander, jasmine, ceylon cinnamon, vetiver, cedar, oakmoss, guaiac wood, sandalwood"
FRGN-17447,mukhalat-muhjah,khalis,False,"apple, white flowers, vanilla, mandarin orange, lemon, white musk"
FRGN-17448,joop-homme-wild,joop,False,"pink pepper, rum, white tobacco, woody notes"
FRGN-17449,wow-eau-de-parfum-intense-for-men,joop,False,"chestnut, bitter orange, cinnamon, iris, vetiver, cashmeran, tonka bean"
FRGN-17450,quasar,jesus-del-pozo,False,"banana leaf, fruity notes, banana, lavender, rosemary, geranium, sage, oakmoss, cedar, patchouli, sandalwood"
FRGN-17451,portiolli-gold,jequiti,False,"black pepper, mandarin orange, lemon, apple, cinnamon, cedar, nutmeg, geranium, amber, vanila, sandalwood, vetiver"
FRGN-17452,eliana-shine,jequiti,False,"pepper, carrot seeds, lemon, bergamot, ylang-ylang, jasmine, peach, almond, violet, benzoin, cashmeran, vanilla, vetiver"
FRGN-17453,isabella-fiorentino,jequiti,False,"bergamot, pear, red apple, freesia, lily-of-the-valley, rose, musk, sandalowood, patchouli, vanilla flower, amber"
FRGN-17454,hippie-rose,james-heeley,False,"oak moss, green notes, bergamot, rose, patchouli, incense, vetiver, musk, amber"
FRGN-17455,gf-ferre-lui-him,gianfranco-ferre,False,"cardamom, artemisia, aldehydes, bergamot, nutmeg, coriander, heliotrope, incense, moroccan cedar, patchouli, benzoin"
FRGN-17456,gff-donna,gianfranco-ferre,False,"lavender, clary sage, lemon, bergamot, jasmine, ylang-ylang, cardamom, cinnamon, freesia, rose, violet, honey, sandalwood, tonka bean, vanilla, patchouli, hawthorn, cedar"
FRGN-17457,brindille,galimard,False,"lily-of-the-valley, hyacinth, rose, lilac, jasmine, wallflower, ylang-ylang, white musk"
FRGN-17458,cantabelle,galimard,False,"black currant, cranberry, bergamot, orange, plum, patchouli, lily-of-the-valley, jasmine, vanille, amber, white musk"
FRGN-17459,that-s-amore-lui,gai-mattiolo,False,"lemon, vetiver, lavender, vanilla, spices, amber, woodsy notes, oakmoss"
FRGN-17460,yaken,fueguia-1833,False,"ambergris, sideritis, mountain tea, st"
FRGN-17461,273-rodeo-drive-for-men,fred-hayman,False,"lavender, bergamot, oakmoss, amber, musk, cedar"
FRGN-17462,narcisse,fragonard,False,"bergamot, petitgrain paraguay, tangerine, narcissus, egyptian jasmine, turkish rose, musk, honey, woody notes"
FRGN-17463,a-r-t-revolution,eudora,False,"grapefruit, mangosteen, jasmine, gardenia, lotus, vanilla, precious woods, accord eudora®"
FRGN-17464,aurien-turquesa,eudora,False,"pink pepper, mandarin orange, cardamom, mango, cinnamon, tamarind, immortelle, gardenia, jasmine, rose, water lily, violet, amber, absinthe, patchouli, cedar, coconut, musk"
FRGN-17465,diva-por-natureza,eudora,False,"pear, bergamot, lemon, grapefruit, pineapple, violet, rosemary, lavender, elemi, tonka bean, virginian cedar, patchouli, madagascar vanilla, amber, musk, caramel"
FRGN-17466,imensi,eudora,False,"raspberry, mandarin orange, pink pepper, plum, orange blossom, desert rose, moroccan jasmine, iris flower, amber, sandalwood, vanilla, almond, caramel, praline, tonka bean, musk, patchouli"
FRGN-17467,palais-jamais,etro,False,"petitgrain, bergamot, jasmine, mandarin orange, birch, sage, musk, vetiver, oakmoss"
FRGN-17468,like-a-day-in-a-candy-shop,essence,False,"peach, orchid, heliotrope, lilac, jasmine, vanilla, tonka bean, musk"
FRGN-17469,like-best-friends-forever,essence,False,"pink pepper, black currant, tangerine, peach, rose, red apple, vanilla, sandalwood, musk"
FRGN-17470,fumo-di-oppio,erbario-toscano,False,"cumin, cardamom, cinnamon, sandalwood, cedar, precious woods, white musk"
FRGN-17471,cambridge-knight,english-laundry,False,"black currant, grapefruit, sea notes, musk, lily, bay leaf, guaiac wood, jasmine, cedar, oakmoss, patchouli"
FRGN-17472,mercurial-cashmere,electimuss,False,"cardamom, bergamot, pink pepper, tuberose, iris, violet, ambergris, vanilla, caramel, cashmere wood, tonka bean, musk, cedar, agarwood (oud)"
FRGN-17473,friday-edition,el-ganso,False,"anise, cardamom, bergamot, lavender, sage, mint, tonka bean, sandalwood, cashmere wood"
FRGN-17474,limoncello-season,el-ganso,False,"lemon, ginger, elemi, apple, ozonic notes, patchouli, rose, musk, vanilla, moss"
FRGN-17475,j-ose,eisenberg,False,"mint, amalfi lemon, jasmine, bergamot, lavender, coffee, artemisia, amber, sandalwood, patchouli, musk, vanilla, tonka bean, moss"
FRGN-17476,l-echappee-belle,eau-jeune,False,"cardamom, grapefruit, bergamot, camelia, osmanthus, freesia, apricot, sandalwood, cashmere wood, vanille"
FRGN-17477,sheliane,detaille,False,"clove, coriander, nutmeg, orange, bergamot, amalfi lemon, ylang-ylang, rose, jasmine, iris, amber, benzoin, vanille, french labdanum"
FRGN-17478,earth-mother,dame-perfumery,False,"caramel, sage, lemon, galbanum, jasmine, lily-of-the-valley, patchouli, musk, amber, vanilla, sandalwood"
FRGN-17479,vanille,franck-boclet,False,"lime, grapefruit, cardamom, caramel, ginger, flowers, vanilla absolute, cedar, musk"
FRGN-17480,city-sexy-sweet-cats,city,False,"dark chocolate, mandarin orange, truffle, rum, biscuit, vanilla, amber"
FRGN-17481,definition,christina-aguilera,False,"red apple, italian mandarin, sicilian bergamot, vanilla orchid, diamond orchid, heliotrope, musk, hinoki wood, ambergris"
FRGN-17482,pour-une-femme-de-caron,caron,False,"african orange flower, mandarin orange, orange, tincture of rose, incense, amber, sandalwood, musk, vetyver"
FRGN-17483,la-selection-aimez-moi,caron,False,"violet leaf, star anise, mint, cardamom, bergamot, iris, peach, magnolia, rose, jasmine, vanila, musk, amber, sandalowood, woodsy notes"
FRGN-17484,sea-breeze,bybozo,False,"lemon, pink pepper, sea salt, tiare flower, pomelo, carambola (star fruit), mineral notes, vanilla, vetiver"
FRGN-17485,relativamente-rosso,bois-1920,False,"sugar, rose de mai, incense, immortelle, davana, black amber, vanilla, patchouli, vetiver"
FRGN-17486,bijan-wicked-for-men,bijan,False,"orange, pineapple, lemon, carnation, jasmine, nutmeg, lily-of-the-valley, cashmere wood, sandalwood, amber, musk"
FRGN-17487,bohemian-woods,atelier-oblique,False,"elemi resin, red pepper, absinthe, freesia, incense, iris, saffron, patchouli, woody notes, leather, vanilla, musk"
FRGN-17488,larmes-du-desert,atelier-des-ors,False,"incense, cypress, guaiac wood, cedar, patchouli, woodsy notes, benzoin, amber, citruses"
FRGN-17489,supremacy-silver,afnan,False,"pineapple, black currant, bergamot, apple, birch, patchouli, moroccan jasmine, rose, musk, oakmoss, ambergris, vanilla"
FRGN-17490,incandessence-lotus,avon,False,"quince, blackberry, ivy, lotus, peony, white ginger lily, musk, violet, woody notes, vanilla"
FRGN-17491,elogios,avon,False,"silk tree blossom, jabuticaba, sandalowood, cherry tree"
FRGN-17492,petit-attitude-libellule,avon,False,"raspberry, mandarin orange, cedar, caramel, flowers, magnolia, watery notes, cotton candy, maltol, musk"
FRGN-17493,tomorrow-for-men,avon,False,"licorice, lime, star anise, cacao pod, violet, jasmine, amber, patchouli, sandalwood, cedar"
FRGN-17494,midnight-pomegranate,bath-body-works,False,"pomegranate, cinnamon, blackberry, nutmeg, anise, citruses, raspberry, blueberry, cassia, jasmine, iris, tobacco, vanilla, patchouli, sandalwood, musk"
FRGN-17495,stone,bath-body-works,False,"water notes, lavender, sandalwood"
FRGN-17496,white-cherry-blossom,bath-body-works,False,"plum, apple, lemon, green notes, sicilian bergamot, freesia, cherry blossom, water lily, litchi, tuberose, sandalwood, brazilian rosewood, melon, musk"
FRGN-17497,citron-for-men,bath-body-works,False,"grapefruit, amalfi lemon, bergamot, sage, water lily, lavender, jasmine, coriander, sandalwood, woodsy notes, musk, tonka bean, agarwood (oud)"
FRGN-17498,new-york-flowers,bond-no-9,False,"kir royal, clementine, green anjou pears, grasse rose, jasmine, iris, amber"
FRGN-17499,shelter-island,bond-no-9,False,"lemon, black pepper, seaweed, white lily, agarwood (oud), musk, sandalwood, amber, myrhh"
FRGN-17500,eau-fraiche,bvlgari,False,"mimosa, bergamot, orange blossom, brazilian rosewood, coriander, pepper, rose, magnolia, black elder, jasmine, musk, iris, green tea"
FRGN-17501,sellier,byredo,False,"cashmeran, black tea, leather, tobacco leaf, birch, oakmoss"
FRGN-17502,oliver-peoples-champagne,byredo,False,"juniper berries, californian lemon, patchouli, orris, immortelle, sand, musk"
FRGN-17503,eternity-for-men-summer-2007,calvin-klein,False,"watermelon, coriander, star anise, galbanum, lily-of-the-valley, musk, red amber, patchouli, cedar"
FRGN-17504,good-girl-superstars-collector-edition-2021,carolina-herrera,False,"almond, coffee, lemon, bergamot, tuberose, jasmine sambac, orris, bulgarian rose, orange blossom, vanilla, praline, cashmere wood, musk, tonka bean, cacao, cinnamon, amber, sandalwood, patchouli, cedar"
FRGN-17505,le-baiser-du-dragon,cartier,False,"amaretto, bitter almond, gardenia, neroli, cedar, iris, musk, jasmine, rose, vetiver, patchouli, benzoin, amber, cedar, dark chocolate, caramel"
FRGN-17506,chanel-n019,chanel,False,"galbanum, hiacynth, bergamot, neroli, iris, orris root, rose, lily-of-the-valley, narcissus, jasmine, ylang-ylang, oakmoss, vetiver, leather, cedar, musk, sandalwood"
FRGN-17507,comete,chanel,False,"cherry blossom, aldehydes, iris, heliotrope, musk"
FRGN-17508,chopard-1927-vintage-edition,chopard,False,"lavender, green notes, juniper, violet leaf, asphalt, amber, leather"
FRGN-17509,or-de-calambac,chopard,False,"star anise, pink pepper, hazelnut, cacao, tonka bean, cinnamon, juniper, laotian oud, myrhh, vetiver, agarwood (oud), guaiac wood, labdanum, cypress"
FRGN-17510,dior-homme-sport-2017,dior,False,"blood orange, grapefruit, lemon, pear, pink pepper, nutmeg, geranium, sandalwood, vetiver"
FRGN-17511,dune-sun,dior,False,"mandarin orange, black currant, freesia, lotus, jasmine, sandalwood, vanilla, musk"
FRGN-17512,les-creations-de-monsieur-dior-dioressence,dior,False,"geranium, cinnamon, patchouli"
FRGN-17513,miss-dior-blooming-bouquet-couture-edition,dior,False,"sicilian mandarin, rose, peony, white musk"
FRGN-17514,always-red,elizabeth-arden,False,"plum, blood orange, passionfruit, rose, jasmine sambac, pink freesia, praline, red amber, mahogany"
FRGN-17515,the-hedonist,ex-nihilo,False,"bergamot, ginger, akigalawood, cedar, vetiver, musk, tonka bean"
FRGN-17516,honore-delights,ex-nihilo,False,"neroli, bergamot, ambrette (musk mallow), iris, orange blossom, musk, sandalwood, cedar"
FRGN-17517,french-lover,frederic-malle,False,"galbanum, spices, angelica, cedar, incense, vetiver, oakmoss, white musk"
FRGN-17518,acqua-di-gioia-eau-de-parfum-satinee,giorgio-armani,False,"mint, mojito, amalfi lemon, water notes, jasmine, peony, pink pepper, virginia cedar, french labdanum"
FRGN-17519,armani-mania,giorgio-armani,False,"pink pepper, bay leaf, orange, green mandarin, black currant, magnolia, peony, iris, lily-of-the-valley, vanilla, white sandalwood, amber, musk, virginia cedar"
FRGN-17520,pivoine-suzhou,giorgio-armani,False,"raspberry, pink pepper, mandarin orange, peony, may rose, rose, musk, amber, patchouli"
FRGN-17521,emporio-armani-stronger-with-you-freeze,giorgio-armani,False,"ginger, lime, mandarin orange, apple, cardamom, lavender, bourbon geranium, sage, bourbon vanilla, amberwood, marron glace, guaiac wood"
FRGN-17522,si-intense-2021,giorgio-armani,False,"blackcurrant syrup, turkish rose, davana, benzoin, patchouli"
FRGN-17523,armani-prive-bleu-turquoise,giorgio-armani,False,"salt, incense, black pepper, ylang-ylang, cypriol oil or nagarmotha, indian jasmine, vanilla, sandalwood, moss"
FRGN-17524,acqua-di-parma-blue-mediterraneo-mirto-di-panarea,acqua-di-parma,False,"myrtle, lemon, bergamot, basil, sea notes, jasmine, rose, juniper, cedar, mastic or lentisque, amber"
FRGN-17525,epic-woman,amouage,False,"caraway, cinnamon, pink nerium oleander, damask rose, tea, geranium, jasmine, agarwood (oud), olibanum, patchouli, amber, sandalowood, guaiac wood, vanilla, orris root, musk"
FRGN-17526,dia-40-woman,amouage,False,"aldehydes, cyclamen, musk, violet leaf, black currant, ylang-ylang, rose, carnation, orange blossom, cistus incanus, tarragon, bay leaf, orris root, sandalwood, amyris, guaiac wood"
FRGN-17527,ubar,amouage,False,"tangerine, orange, violet leaf, litsea cubeba, jasmine, ylang-ylang, tuberose, palisander rosewood, lily-of-the-valley, orange blossom, freesia, black amber, sandalwood, copahu balm, patchouli, vanilla, vetiver"
FRGN-17528,so-givenchy,givenchy,False,"cucumber, raspberry, magnolia, peony, black currant, musk, cedar, amber"
FRGN-17529,hot-couture,givenchy,False,"raspberry, bergamot, orange, pepper, vetiver, magnolia, sandalwood, amber, musk"
FRGN-17530,gentleman-society-eau-de-parfum-extreme,givenchy,False,"nutmeg, peppermint, clary sage, coffee, orris root, french narcissus, madagascar vetiver, haitian vetiver, vetiver, madagascar vanilla, australian sandalwood, himalayan cedar"
FRGN-17531,l-interdit-burning-neroli,givenchy,False,"neroli, patchouli, vetiver"
FRGN-17532,l-interdit-edition-couture,givenchy,False,"pear, bergamot, tuberose, tunisian orange blossom, jasmine, vanilla, patchouli, ambroxan, vetiver"
FRGN-17533,l-interdit-edition-millesime,givenchy,False,"bitter orange, ginger, orange blossom, tuberose, neroli, almond milk, musk, vetiver, patchouli"
FRGN-17534,gucci-guilty-absolute,gucci,False,"leather, cypress, patchouli, woody notes, vetiver"
FRGN-17535,gucci-guilty-eau-de-toilette,gucci,False,"pink pepper, mandarin orange, lilac, peach, jasmine, raspberry, geranium, black currant, white musk, amber, patchouli, vanilla"
FRGN-17536,la-petite-robe-noire-intense-collector-2019,guerlain,False,"cotton candy, blueberry, raspberry, cassis, lime, jasmine, orange blossom, bulgarian rose, patchouli, vanilla, sandalwood, musk"
FRGN-17537,petit-guerlain-in-blue,guerlain,False,"orange blossom, mimosa, honey, white musk, pistachio"
FRGN-17538,shalimar-souffle-de-lumiere,guerlain,False,"calabrian bergamot, italian jasmine, ylang-ylang, vanilla, benzoin, white musk"
FRGN-17539,boss-bottled-unlimited,hugo-boss,False,"mint, grapefruit, violet leaf, pineapple, rose, cinnamon, white musk, labdanum, sandalwood"
FRGN-17540,l-eau-d-issey-pour-homme-intense,issey-miyake,False,"yuzu, bergamot, sweet orange, mandarin orange, nutmeg, lotus, cinnamon, cardamom, saffron, incense, papyrus, ambergris, benzoin, amber"
FRGN-17541,le-male-on-board,jean-paul-gaultier,False,"bergamot, tonka bean, geranium, amber"
FRGN-17542,scandal-absolu,jean-paul-gaultier,False,"tuberose, black fig, sandalwood"
FRGN-17543,velvet-rose-oud-cologne-intense,jo-malone-london,False,"cloves, damask rose, agarwood (oud), nougat"
FRGN-17544,nasturtium-clover,jo-malone-london,False,"clover, bergamot, lemon, nasturtium, wild orchid, jasmine, vetiver, amberwood, white musk"
FRGN-17545,glistening-amber,juicy-couture,False,"raspberry, frangipani, incense, vanilla, orris, amber, cashmeran, musk"
FRGN-17546,l-eau-par-kenzo-eau-indigo-pour-homme,kenzo,False,"lime, ginger, coriander, elemi, vetiver, virginia cedar, tonka bean, labdanum"
FRGN-17547,l-eau-par-kenzo-pour-homme,kenzo,False,"yuzu, lemon, green pepper, water notes, lotus, water mint, green notes, white musk, cedar"
FRGN-17548,fou-d-absinthe,l-artisan-parfumeur,False,"wormwood, angelica, black currant, star anise, nutmeg, cloves, ginger, pepper, patchouli, pine tree needles, balsam fir, incense"
FRGN-17549,un-air-de-bretagne,l-artisan-parfumeur,False,"bergamot, citruses, calone, neroli, seaweed, cypress, ambergris, cedar"
FRGN-17550,lalique-pour-homme-le-faune,lalique,False,"lavender, juniper, coriander, bergamot, mandarin orange, anise, pepper, geranium, vanilla, amber, sandalwood, patchouli, cedar, oakmoss, musk"
FRGN-17551,la-nuit-tresor-l-eau-de-toilette,lancome,False,"raspberry, blackberry, litchi, black currant, citruses, bergamot, damask rose, peony, lily-of-the-valley, tahitian vanilla, patchouli, white musk"
FRGN-17552,climat,lancome,False,"lily-of-the-valley, narcissus, violet, bergamot, jasmine, rose, peach, aldehydes, rosemary, tuberose, civet, musk, sandalwood, vetiver, bamboo, amber, tonka bean"
FRGN-17553,mayar-natural-intense,lattafa-perfumes,False,"fig, melon, green tangerine, coconut water, lotus, water lily, jasmine, ambroxan, musk, sandalwood, vanilla"
FRGN-17554,yara,lattafa-perfumes,False,"orchid, heliotrope, tangerine, gourmand accord, tropical fruits, vanilla, musk, sandalwood"
FRGN-17555,rose-d-homme,les-parfums-de-rosine,False,"lemon, bergamot, leather, lavender, vanilla, rose, patchouli, vetiver, jasmine, mandarin orange"
FRGN-17556,quizas-quizas-quizas-eau-de-toilette,loewe,False,"red berries, cassia, italian lemon, indian jasmine, bulgarian rose, patchouli, vanilla, honey, amber, sandalowood"
FRGN-17557,rose-extreme,m-micallef,False,"rose de mai, apricot, bulgarian rose, peach, iris, carnation, amber, musk, sandalwood, vanilla"
FRGN-17558,daisy-eau-so-fresh-sorbet,marc-jacobs,False,"apple blossom, mandarin orange, lotus, magnolia, violet, jasmine, musk, woody notes"
FRGN-17559,marc-jacobs-splash-grass,marc-jacobs,False,"grass, lily-of-the-valley, wildflowers, woodsy notes, musk"
FRGN-17560,legend-spirit,montblanc,False,"grapefruit, bergamot, pink pepper, water notes, lavender, cardamom, white musk, white woods, cashmere wood, oakmoss"
FRGN-17561,angel-mugler-show-star,mugler,False,"coconut, fruity notes, bergamot, jasmine, strawberry, mandarin orange, melon, cassia, honey, blackberry, plum, red berries, rose, jasmine, peach, lily-of-the-valley, orchid, apricot, vanilla, coumarin, patchouli, dark chocolate, tonka bean, caramel, amber, sandalwood, musk"
FRGN-17562,angel-muse,mugler,False,"pink pepper, grapefruit, hazelnut cocoa spread, patchouli, vetiver"
FRGN-17563,narciso-rodriguez-for-her-musc-eau-de-parfum-intense,narciso-rodriguez,False,"ylang-ylang, jasmine, african orange flower, musk, amber, white honey, woodsy notes, vetiver, vanille"
FRGN-17564,narciso-rodriguez-for-him-bleu-noir,narciso-rodriguez,False,"cardamom, nutmeg, musk, vetiver, cedar, ebony wood, amber"
FRGN-17565,amber-musc,narciso-rodriguez,False,"musk, orange blossom, patchouli, agarwood (oud), leather, amber, vanilla, incense"
FRGN-17566,shiraz,natura,False,"plum, french labdanum, peach, sage, cassis, mandarin orange, bergamot, cinnamon, clove, nutmeg, cardamom, rose, jasmine, sandalwood, virginia cedar, patchouli, vanille, oakmoss"
FRGN-17567,recria,natura,False,"bergamot, ginger, grapefruit, lavender, floral notes, woodsy notes, musk, cedar, sandalowood"
FRGN-17568,esquenta,natura,False,"pineapple, apple, cardamom, bergamot, cedar, nutmeg, ginger, geranium, rum, whiskey, tonka bean, vanilla, sandalwood, musk"
FRGN-17569,essencial-exclusivo,natura,False,"cognac, granny smith apple, cardamom, ginger, basil, pink pepper, lavender, geranium, artemisia, cedar, musk, patchouli, moss, oily notes"
FRGN-17570,ilia-dual,natura,False,"cinnamon, pink pepper, frosted berries, mimosa, tuberose, jasmine, wildflowers, lily-of-the-valley, leather, tobacco, benzoin, labdanum, cashmeran"
FRGN-17571,ilia-viver,natura,False,"grapefruit, red fruits, freesia, magnolia, woodsy notes, vanilla"
FRGN-17572,flores-flutuantes,natura,False,"green leaves, watery notes, mint, bergamot, pataqueira, lily-of-the-valley, lotus, water lily, freesia, vetiver, violet, musk, akigalawood, breu-branco, patchouli"
FRGN-17573,una,natura,False,"peach, cherry, tangerine, pink pepper, cassis, damask rose, magnolia, lily-of-the-valley, vanilla, sandalwood, musk"
FRGN-17574,deci-dela,nina-ricci,False,"apricot, peach, raspberry, red currant, boronia, osmanthus, sweet pea, rose, freesia, jasmine, resins, patchouli, cypress, vanilla, sandalwood"
FRGN-17575,nina-precious-swarovski-edition,nina-ricci,False,"lime, bergamot, granny smith apple, peony, praline, apple tree, musk"
FRGN-17576,cuide-se-bem-beijinho,o-boticario,False,"plum, tropical fruits, black pepper, jasmine, lily-of-the-valley, green notes, vanilla, amber, musk, sandalowood, cedar, oakmoss"
FRGN-17577,floratta-love-flower,o-boticario,False,"peach, cassis, citruses, rhubarb, dew drop, butterfly orchid, rose, gardenia, magnolia, freesia, angelica, immortelle, cashmeran, white musk, patchouli, sandalowood, cedar"
FRGN-17578,floratta-red-blossom,o-boticario,False,"apple, red fruits, pear, bergamot, gardenia, orange blossom, violet, musk, amber, sandalwood, cashmeran"
FRGN-17579,quasar-onix,o-boticario,False,"lime, kumquat, bergamot, artemisia, sage, juniper, green apple, black pepper, nutmeg, geranium, cardamom, cedar, freesia, rosemary, vanilla, amber, leather, sandalwood, oakmoss, vetiver, musk"
FRGN-17580,isfarkand-elixir,ormonde-jayne,False,"lime, mandarin orange, bergamot, iso e super, vetiver, cedar, moss"
FRGN-17581,tolu,ormonde-jayne,False,"orange blossom, juniper, clary sage, orchid, rose, lily-of-the-valley, tolu balsam, amber, tonka bean, olibanum"
FRGN-17582,invictus-legend,paco-rabanne,False,"sea notes, sea salt, grapefruit, bay leaf, geranium, spices, red amber, guaiac wood"
FRGN-17583,invictus-onyx-collector-edition,paco-rabanne,False,"sea notes, mandarin orange, grapefruit, jasmine, laurels, ambergris, patchouli, guaiac wood, moss"
FRGN-17584,luna,penhaligon-s,False,"lemon, bergamot, bitter orange, rose, juniper berries, jasmine, musk, balsam fir, ambergris"
FRGN-17585,eau-de-audacity,penhaligon-s,False,"elemi, black pepper, orange blossom, frankincense, saffron, rose, vanilla, leather, ambergris"
FRGN-17586,elixir,penhaligon-s,False,"eucalyptus, cardamom, cinnamon, turkey red rose, mace, orange blossom, egyptian jasmine, incense, cedar, benzoin, brazilian rosewood, red sandalwood, guaiac wood, tonka bean, vanilla"
FRGN-17587,eau-de-rochas-limited-edition-2014,rochas,False,"bergamot, lemon, mandarin orange, narcissus, lily-of-the-valley, jasmine, orris root, olibanum, patchouli"
FRGN-17588,femme-rochas,rochas,False,"plum, peach, cinnamon, apricot, brazilian rosewood, bergamot, lemon, cloves, carnation, ylang-ylang, rosemary, rose, iris, jasmine, oakmoss, leather, benzoin, amber, patchouli, musk, vanilla"
FRGN-17589,roja-love,roja-dove,False,"mandarin orange, bergamot, peach, black currant, jasmine, musk, vanilla, orris root, sandalwood, benzoin, cedar, pepper, patchouli"
FRGN-17590,acqua-essenziale-colonia,salvatore-ferragamo,False,"bergamot, water notes, clary sage, orange blossom, lavender, ambroxan, vetiver, tonka bean"
FRGN-17591,panthea-iris,stephane-humbert-lucas-777,False,"iris, tangerine, bergamot, iris, violet, jasmine, white musk, tobacco, tonka bean, sandalwood"
FRGN-17592,kashkha-cpo,swiss-arabian,False,"cinnamon, apple, bergamot, agarwood (oud), cardamom, cardamom, amber, musk"
FRGN-17593,raaqi,swiss-arabian,False,"lavender, lemon, mint, ginger, apple, cardamom, juniper, geranium, tonka bean, amberwood, vetiver"
FRGN-17594,florence,swiss-arabian,False,"lemon, bergamot, water notes, rose, vanilla, praline, sandalwood, musk, cedar, patchouli"
FRGN-17595,shaghaf-oud,swiss-arabian,False,"saffron, agarwood (oud), rose, agarwood (oud), praline, vanilla"
FRGN-17596,moro-di-venezia,tiziana-terenzi,False,"pineapple, grapefruit, bergamot, black currant, violet, jasmine, lily-of-the-valley, amber, musk, hinoki wood, vanilla, oak"
FRGN-17597,black-orchid-eau-de-toilette-2023,tom-ford,False,"patchouli, plum, orchid, clove, tuberose, pepper, patchouli"
FRGN-17598,vanille-fatale-2024,tom-ford,False,"coriander, saffron, coffee, barley, frangipani, narcissus, madagascar vanilla, suede, tobacco, mahogany"
FRGN-17599,sole-di-positano,tom-ford,False,"bitter orange, mandarin orange, calabrian bergamot, petitgrain, lemon, neroli, orange blossom, jasmine, shiso, ylang-ylang, lily-of-the-valley, moss"
FRGN-17600,aperitivo-milanese-porta-nuova,trussardi,False,"calabrian bergamot, neroli, mandarin leaf, amaretto, iris, heliotrope, vanilla, benzoin, amber"
FRGN-17601,riflesso,trussardi,False,"green apple, pink grapefruit, bergamot, lavender, violet leaves, geranium, tonka bean, leather, vetiver"
FRGN-17602,bois-d-amande,van-cleef-arpels,False,"almond, lemon, virginia cedar, vanilla, musk"
FRGN-17603,blonde,versace,False,"gardenia, violet, pitosporum, neroli, bergamot, tuberose, ylang-ylang, narcissus, carnation, civet, benzoin, musk"
FRGN-17604,body-by-victoria-2012,victoria-s-secret,False,"mandarin orange, raspberry leaf, water lily, peach, orange blossom, lily-of-the-valley, orchid, magnolia, musk, woody notes, orris root, amber"
FRGN-17605,bombshell-gold,victoria-s-secret,False,"litchi, vanilla, peony, sugar, woody notes"
FRGN-17606,bombshell-holiday-eau-de-parfum,victoria-s-secret,False,"pomegranate, ice, jasmine, birch"
FRGN-17607,dream-angels-heavenly-bloom,victoria-s-secret,False,"freesia, melon, mandarin orange, magnolia, jasmine, apple blossom, gardenia, apricot, musk, woodsy notes"
FRGN-17608,heavenly-kiss,victoria-s-secret,False,"watermelon, red berries, red currant, guava, jasmine, freesia, apricot, marshmallow, toffee, musk, vanille"
FRGN-17609,very-sexy-orchid,victoria-s-secret,False,"black currant, pink pepper, citruses, orchid, iris flower, patchouli, sandalwood"
FRGN-17610,flowerbomb-in-the-sky,viktor-rolf,False,"grapefruit, bergamot, mandarin orange, rose, currant buds, lily-of-the-valley, jasmine sambac, patchouli"
FRGN-17611,flowerbomb-nectar,viktor-rolf,False,"gunpowder, cassis, bergamot, orange blossom, osmanthus, jasmine sambac, vanilla, tonka bean, benzoin, patchouli"
FRGN-17612,deified-tony-iommi-parfum,xerjoff,False,"cinnamon, apple, saffron, leather, rose, papyrus, patchouli, musk, moss"
FRGN-17613,cinema,yves-saint-laurent,False,"almond blossom, clementine, cyclamen, jasmine, peony, amaryllis, vanilla, amber, benzoin, white musk"
FRGN-17614,la-collection-nu,yves-saint-laurent,False,"cardamom, bergamot, incense, orchid, olibanum"
FRGN-17615,rouge-velours,yves-saint-laurent,False,"white tea, pink pepper, rose, jasmine, iris, patchouli, vetiver, musk"
FRGN-17616,waimea,zara,False,"bergamot, sea notes, vetiver"
FRGN-17617,wds-002-vkl,zara,False,"pepper, lily-of-the-valley, vetiver"
FRGN-17618,fields-at-nightfall,zara,False,"praline, jasmine, sandalwood, amber"
